id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
20667,25,male,128788,single,1,phd,7,good,2155,personal
20668,46,female,73982,single,5,phd,45,average,9608,car
20669,26,male,51957,married,0,bachelor,10,good,4038,personal
20670,30,female,74851,divorced,2,phd,23,good,8778,car
20671,44,male,105303,single,5,phd,4,good,6450,home
20672,45,male,119177,married,5,phd,43,average,3764,personal
20673,48,male,142851,widowed,4,bachelor,20,average,9052,car
20674,20,male,126182,single,1,bachelor,7,average,8183,home
20675,67,female,133582,divorced,2,master,22,good,5195,personal
20676,34,male,107824,single,3,phd,35,average,1051,home
20677,66,male,146815,single,3,master,45,average,8905,car
20678,24,male,91563,divorced,2,phd,34,good,8364,personal
20679,69,female,120524,widowed,3,bachelor,24,good,4314,home
20680,46,male,108818,single,0,phd,45,average,3469,personal
20681,39,male,50931,divorced,2,bachelor,42,average,9694,home
20682,51,female,92778,single,4,master,4,average,8746,education
20683,18,male,97475,widowed,5,phd,3,average,1189,car
20684,54,male,107644,divorced,0,bachelor,47,good,3072,car
20685,52,female,72171,divorced,3,bachelor,22,good,9096,car
20686,37,female,149237,widowed,0,phd,28,good,2353,education
20687,46,female,118927,widowed,5,bachelor,18,good,129,home
20688,69,female,133270,married,5,master,32,good,9475,home
20689,38,male,91980,single,1,bachelor,49,average,4772,home
20690,18,female,139173,widowed,3,phd,35,good,1880,home
20691,26,male,128620,married,0,phd,25,good,7581,personal
20692,23,male,91087,single,4,master,6,average,9431,car
20693,40,female,60453,married,5,phd,49,average,6629,car
20694,51,female,107707,married,1,master,40,good,4336,personal
20695,34,male,52008,married,0,master,49,average,4540,business
20696,66,male,145367,single,5,phd,25,average,4123,business
20697,35,male,106407,divorced,0,bachelor,37,good,6462,home
20698,38,male,95233,single,2,phd,19,good,7343,car
20699,26,female,125301,divorced,5,bachelor,48,good,2073,home
20700,28,female,55907,single,3,master,18,good,5584,business
20701,44,male,133548,married,2,master,34,average,3621,education
20702,61,male,96497,widowed,3,phd,15,good,7891,home
20703,26,female,83174,single,5,phd,44,average,2985,car
20704,37,female,76262,widowed,1,master,6,average,2078,car
20705,58,female,71189,widowed,2,phd,10,average,9719,personal
20706,41,male,66391,single,1,phd,3,average,4221,business
20707,41,male,113635,married,0,master,21,good,9144,car
20708,67,female,98021,divorced,2,phd,15,good,6618,car
20709,46,female,141496,widowed,1,master,48,good,5917,education
20710,67,male,120635,divorced,1,master,21,good,5344,education
20711,29,female,146220,married,5,master,13,average,5096,car
20712,48,female,67740,widowed,4,bachelor,19,average,7831,home
20713,45,female,100641,divorced,1,master,44,good,1389,business
20714,36,male,93339,widowed,2,phd,35,average,3004,car
20715,24,male,143717,widowed,4,phd,18,average,1277,business
20716,66,female,59090,divorced,2,bachelor,19,average,4491,business
20717,49,male,94586,single,1,master,34,good,9887,home
20718,46,female,99853,married,1,master,4,good,1518,car
20719,37,male,66207,divorced,4,master,44,good,5491,home
20720,23,female,135836,divorced,2,bachelor,9,good,1222,car
20721,59,female,87027,widowed,4,phd,37,good,2352,business
20722,57,male,140269,widowed,3,master,31,average,7396,personal
20723,62,female,52576,married,4,phd,3,average,5072,business
20724,40,female,113593,married,2,bachelor,44,average,259,personal
20725,23,female,100736,married,2,bachelor,33,good,8215,home
20726,58,female,141139,divorced,3,phd,43,average,4069,business
20727,52,female,78746,married,5,master,46,average,8273,business
20728,70,male,136309,married,0,master,32,good,5191,personal
20729,50,male,120804,married,4,phd,42,average,9358,home
20730,32,male,60617,single,0,bachelor,34,good,6228,car
20731,70,female,149101,widowed,2,phd,28,good,1412,education
20732,54,male,120344,widowed,1,master,12,good,6679,business
20733,64,female,134417,divorced,3,bachelor,22,good,2750,car
20734,69,female,96383,widowed,3,bachelor,23,average,5507,home
20735,51,female,99845,single,2,bachelor,14,good,9009,home
20736,64,female,137559,single,0,bachelor,9,average,6925,business
20737,38,male,51505,married,5,master,48,average,448,business
20738,52,male,133472,divorced,3,phd,8,average,6138,car
20739,65,male,115312,married,4,master,15,good,5694,business
20740,54,female,88485,divorced,0,bachelor,8,good,2705,personal
20741,45,female,131604,divorced,1,master,35,good,9384,home
20742,40,male,54806,married,5,phd,28,average,8150,business
20743,39,female,81143,divorced,1,master,38,good,5912,business
20744,49,male,56236,divorced,1,bachelor,26,average,738,personal
20745,70,female,51220,divorced,3,master,7,average,8672,car
20746,22,female,62733,married,1,phd,5,average,6338,car
20747,49,male,106214,divorced,3,master,4,average,239,home
20748,42,male,127064,single,2,master,24,average,7862,personal
20749,24,male,138960,married,3,bachelor,24,good,1958,personal
20750,58,female,56441,divorced,5,bachelor,9,average,8732,education
20751,33,male,96423,widowed,2,phd,20,average,6566,business
20752,56,female,64352,married,1,master,5,average,324,personal
20753,45,female,67504,married,1,phd,25,average,9512,home
20754,39,male,107293,divorced,5,phd,6,average,2181,home
20755,19,male,125634,single,3,bachelor,43,average,8401,personal
20756,30,male,80820,single,2,master,19,good,5729,home
20757,54,female,55835,single,4,bachelor,4,average,2568,car
20758,30,male,54452,widowed,3,master,10,average,6416,education
20759,31,female,132168,divorced,2,phd,41,average,7674,car
20760,58,female,138218,married,5,master,18,average,4015,personal
20761,29,male,134916,divorced,0,phd,18,average,3241,car
20762,54,male,77195,married,0,bachelor,13,average,3161,education
20763,47,female,81855,widowed,3,master,22,average,2704,car
20764,44,male,120766,single,2,phd,48,average,3852,personal
20765,21,male,129881,divorced,4,bachelor,12,average,9319,education
20766,51,male,140981,married,3,phd,12,average,5267,car
20767,53,female,105343,married,2,phd,22,good,1502,car
20768,22,female,62571,divorced,1,phd,28,average,965,personal
20769,69,male,126195,single,4,master,40,good,3494,education
20770,50,female,96148,single,2,phd,40,good,1566,personal
20771,22,male,147058,married,3,master,5,average,3474,business
20772,30,female,115371,divorced,1,bachelor,30,average,1944,car
20773,27,female,71650,divorced,4,phd,8,average,4094,business
20774,58,male,133942,married,1,bachelor,27,good,2806,education
20775,61,male,53224,widowed,2,master,30,average,6016,car
20776,28,male,96464,divorced,4,bachelor,14,good,8029,personal
20777,28,female,58890,divorced,1,phd,38,average,3343,personal
20778,38,female,130539,single,3,bachelor,38,average,2758,education
20779,23,male,76086,widowed,2,phd,24,average,5293,home
20780,30,male,75767,divorced,2,master,11,average,5815,education
20781,37,female,96673,single,3,phd,48,average,6410,car
20782,18,male,110027,single,5,phd,31,average,3964,personal
20783,45,female,131897,single,5,bachelor,12,average,7216,education
20784,69,female,131709,single,3,phd,31,average,9768,car
20785,40,male,89357,divorced,4,phd,8,average,7055,personal
20786,19,male,93471,widowed,1,master,49,good,3643,education
20787,46,male,106075,divorced,5,master,47,good,3680,personal
20788,37,female,97949,divorced,4,phd,5,good,1129,business
20789,19,female,91782,single,0,master,25,average,3168,education
20790,39,male,51240,divorced,5,bachelor,38,average,3508,education
20791,70,female,108114,single,2,master,8,good,5034,business
20792,19,female,122691,married,0,master,41,good,3735,home
20793,36,male,131165,widowed,4,phd,47,good,4759,personal
20794,31,female,99678,widowed,4,master,19,good,1496,education
20795,69,male,123906,single,2,master,36,average,69,education
20796,29,male,72660,married,5,master,32,average,7590,education
20797,59,female,104086,divorced,0,master,31,average,7027,car
20798,56,female,124282,single,2,phd,37,good,1779,education
20799,64,female,147128,divorced,4,master,38,good,8664,education
20800,20,male,118742,single,2,master,22,average,7012,personal
20801,41,male,74997,single,2,bachelor,46,average,6275,business
20802,20,male,120097,single,5,bachelor,10,average,5380,education
20803,70,male,89488,married,4,master,38,good,7289,education
20804,31,male,79140,widowed,3,phd,6,good,4517,car
20805,43,male,50831,married,2,master,23,average,7359,education
20806,29,female,61589,widowed,3,master,4,average,8146,education
20807,63,male,133774,single,2,bachelor,22,average,2653,home
20808,46,female,144166,married,0,phd,20,good,6915,personal
20809,45,female,91051,single,2,phd,7,average,9002,education
20810,36,male,88619,widowed,5,phd,45,average,3169,car
20811,30,female,50420,married,1,phd,8,good,1312,education
20812,35,male,127308,married,5,master,28,good,5306,personal
20813,34,male,51651,married,0,bachelor,33,average,2313,personal
20814,29,female,114345,single,4,phd,49,average,5694,business
20815,38,male,125948,widowed,0,bachelor,6,good,698,education
20816,48,female,60066,single,5,bachelor,29,good,5322,business
20817,27,female,70206,widowed,2,bachelor,45,average,1910,car
20818,23,male,131211,divorced,4,bachelor,45,average,4362,car
20819,45,female,137331,single,4,phd,9,average,3896,business
20820,49,female,97986,widowed,1,phd,45,average,1983,home
20821,54,male,126336,divorced,3,bachelor,23,good,6869,personal
20822,26,male,82791,single,2,master,16,average,3718,home
20823,50,female,79766,widowed,5,bachelor,19,good,1664,business
20824,37,male,149100,widowed,1,bachelor,47,average,7064,business
20825,28,female,112761,single,0,phd,44,average,9139,business
20826,65,female,54897,divorced,0,master,34,good,9328,personal
20827,62,female,136554,widowed,5,master,20,average,6882,business
20828,56,male,60455,divorced,2,bachelor,16,good,1896,business
20829,55,male,149249,widowed,4,master,20,average,8764,education
20830,35,male,70448,divorced,0,bachelor,8,average,8522,car
20831,45,male,134171,single,5,phd,45,good,1960,business
20832,54,male,135773,widowed,5,bachelor,49,good,3746,car
20833,58,male,100786,single,1,master,36,average,1221,home
20834,23,female,142730,single,0,master,35,average,5660,home
20835,53,female,102524,single,3,phd,36,good,4117,business
20836,41,female,66991,divorced,0,master,15,average,8961,car
20837,61,female,99881,single,0,bachelor,42,average,8824,car
20838,63,male,143265,widowed,3,phd,42,average,5831,home
20839,41,male,125182,married,5,bachelor,22,average,617,home
20840,51,male,101653,single,1,master,30,average,5493,business
20841,21,male,86581,married,0,bachelor,30,average,1398,education
20842,22,female,105368,single,5,bachelor,50,average,2983,education
20843,18,female,128389,widowed,0,bachelor,4,average,9314,education
20844,63,female,140566,widowed,5,master,40,good,6438,home
20845,39,male,92800,married,4,bachelor,32,average,3599,business
20846,61,female,83792,single,4,bachelor,25,good,1984,education
20847,51,female,98376,single,5,master,3,good,9363,car
20848,43,male,52200,divorced,1,master,24,good,29,education
20849,66,male,108242,married,1,bachelor,26,good,8015,education
20850,20,male,143418,divorced,3,master,12,good,8707,education
20851,58,male,93004,married,3,bachelor,42,average,1700,personal
20852,34,male,117645,single,1,master,3,average,2040,car
20853,38,female,71515,married,3,bachelor,22,good,5856,home
20854,27,male,144737,divorced,5,master,34,average,8339,car
20855,64,female,139515,married,5,bachelor,42,average,2294,car
20856,70,female,106466,single,2,phd,32,good,9049,business
20857,45,male,62726,single,2,master,24,average,3517,home
20858,48,male,110506,widowed,5,bachelor,39,average,2872,business
20859,20,female,54380,married,5,phd,34,average,4241,business
20860,46,female,96800,single,0,master,7,average,2271,education
20861,37,male,71545,widowed,3,bachelor,25,average,9628,home
20862,49,female,111813,single,0,master,47,average,2595,personal
20863,47,female,140630,married,4,master,18,good,369,education
20864,62,male,84063,married,5,bachelor,50,average,513,education
20865,32,male,83047,divorced,5,master,33,average,9573,car
20866,53,female,115576,widowed,2,phd,46,good,9622,personal
20867,60,male,61341,divorced,3,phd,46,average,3569,home
20868,26,male,146671,widowed,2,master,10,good,9120,personal
20869,62,male,50323,divorced,1,master,11,good,3223,home
20870,43,male,133181,widowed,5,bachelor,32,average,2347,business
20871,57,female,131681,divorced,1,phd,4,average,9216,car
20872,33,male,132067,widowed,1,bachelor,40,average,2860,personal
20873,46,female,55056,married,4,phd,49,good,8087,business
20874,32,female,51436,married,0,phd,30,good,2749,personal
20875,18,female,131545,widowed,4,master,18,average,7812,education
20876,69,female,96445,divorced,0,master,27,good,4242,business
20877,67,male,116172,divorced,4,master,19,average,4461,business
20878,20,male,106057,widowed,0,bachelor,50,average,4497,home
20879,45,male,87578,widowed,3,master,43,average,1384,education
20880,26,female,72456,widowed,3,phd,5,average,1937,personal
20881,69,female,144443,single,4,master,23,good,1862,business
20882,37,male,98454,single,1,phd,6,good,239,education
20883,66,female,100668,divorced,5,master,39,average,8554,education
20884,43,male,79456,divorced,1,master,17,good,6286,personal
20885,62,male,74163,single,5,master,17,average,5629,personal
20886,30,male,95639,divorced,3,bachelor,34,average,2138,education
20887,26,male,85254,married,2,phd,15,good,4640,education
20888,43,female,143621,single,5,phd,29,good,4421,car
20889,27,male,105063,divorced,4,phd,49,average,5034,personal
20890,33,male,83167,divorced,1,master,31,good,2938,home
20891,63,female,76759,married,2,bachelor,24,good,7479,education
20892,29,female,70559,widowed,4,phd,23,good,7230,education
20893,59,female,124432,married,4,bachelor,29,good,5453,car
20894,18,female,100461,divorced,5,bachelor,34,good,4056,education
20895,32,female,89449,divorced,3,phd,28,average,869,home
20896,55,male,118562,single,4,master,32,average,5212,home
20897,65,female,129003,divorced,3,phd,21,average,6181,car
20898,42,male,75259,single,2,phd,5,good,7042,business
20899,39,male,131087,divorced,0,master,17,good,8380,business
20900,53,male,127874,married,1,phd,29,good,6225,home
20901,49,male,64249,divorced,4,bachelor,26,average,7202,car
20902,54,female,142527,divorced,5,master,23,average,3330,home
20903,18,male,79888,married,2,bachelor,45,good,192,business
20904,69,male,132338,single,5,bachelor,17,average,5191,business
20905,53,female,74922,single,4,phd,24,average,8749,home
20906,35,male,123854,married,3,master,38,good,6396,car
20907,54,female,61691,single,5,phd,26,average,1657,personal
20908,45,male,122344,widowed,4,master,20,good,5143,education
20909,38,female,128090,widowed,4,phd,17,good,6638,car
20910,34,female,148013,widowed,1,master,5,good,72,personal
20911,65,female,82627,single,3,bachelor,25,good,5580,business
20912,22,male,144586,single,3,master,21,good,9073,home
20913,63,female,95923,widowed,3,bachelor,30,average,9072,education
20914,70,female,64838,married,2,bachelor,30,good,4595,personal
20915,38,female,58442,widowed,0,bachelor,27,good,2043,home
20916,36,female,63595,single,1,bachelor,46,average,369,business
20917,38,male,145269,single,1,bachelor,27,average,997,car
20918,63,male,127318,divorced,0,bachelor,30,good,2832,education
20919,19,male,67942,divorced,1,master,12,average,9663,education
20920,60,female,78092,widowed,2,bachelor,10,average,2934,business
20921,54,male,101394,divorced,4,phd,45,average,5056,personal
20922,32,male,134482,single,3,phd,8,good,6787,car
20923,19,male,105391,widowed,4,master,14,good,7760,personal
20924,53,female,74151,single,3,master,8,good,7993,personal
20925,21,female,94638,divorced,2,master,34,average,8461,home
20926,44,female,94941,single,1,bachelor,48,average,3737,education
20927,46,female,51248,single,2,master,38,average,8699,business
20928,37,female,90187,divorced,1,bachelor,30,average,2791,business
20929,66,female,145383,widowed,4,master,27,average,2092,car
20930,53,female,60968,married,2,bachelor,17,average,4975,education
20931,42,female,78673,widowed,3,master,6,good,1543,personal
20932,68,female,91561,divorced,3,phd,14,average,7546,business
20933,56,male,77385,divorced,3,bachelor,22,good,8916,education
20934,18,female,132988,married,4,master,8,good,4453,home
20935,60,female,104322,widowed,4,master,38,good,7490,home
20936,39,male,136022,married,5,bachelor,30,average,4127,education
20937,42,female,103851,married,1,bachelor,46,good,1747,education
20938,55,male,71283,widowed,3,phd,35,average,4830,car
20939,24,female,68916,divorced,2,phd,46,good,5191,car
20940,52,male,118414,married,0,phd,48,average,3985,car
20941,27,female,111909,divorced,1,master,48,good,9804,car
20942,51,male,129605,widowed,4,bachelor,49,average,7584,car
20943,64,female,58907,married,5,phd,50,good,4336,home
20944,64,male,139321,widowed,2,bachelor,4,average,2760,car
20945,57,male,100648,married,0,bachelor,34,average,3179,personal
20946,43,female,63137,widowed,2,phd,16,average,1829,personal
20947,58,male,132882,single,0,phd,31,good,3494,business
20948,54,female,79118,widowed,2,master,40,average,4061,personal
20949,57,male,141839,single,3,phd,37,average,7800,home
20950,21,female,118690,married,3,phd,39,good,3059,education
20951,25,female,118072,divorced,3,master,30,average,1705,business
20952,21,female,90394,widowed,2,master,43,good,6553,business
20953,43,male,128297,divorced,5,phd,16,average,8532,education
20954,63,female,101406,divorced,3,phd,22,average,559,business
20955,43,female,104826,married,5,phd,41,good,7507,education
20956,44,male,120201,single,5,phd,27,good,2368,home
20957,70,female,100427,divorced,1,phd,46,average,1929,education
20958,62,male,143190,married,5,phd,49,average,9034,business
20959,65,female,131232,married,5,bachelor,40,good,551,education
20960,27,female,117087,single,5,master,38,average,2304,personal
20961,22,female,88681,widowed,4,phd,20,average,8739,education
20962,59,male,126794,single,1,master,27,good,3171,car
20963,24,female,116145,single,2,phd,11,average,9126,car
20964,28,female,143575,widowed,4,bachelor,23,good,6216,personal
20965,50,female,65422,divorced,2,phd,4,average,7160,personal
20966,23,female,115879,married,1,master,20,average,6063,personal
20967,68,male,60477,widowed,3,bachelor,25,average,7136,personal
20968,31,male,106016,married,4,master,21,average,8640,personal
20969,60,male,76172,widowed,1,master,37,good,2196,education
20970,30,female,99666,married,0,master,45,average,8417,education
20971,38,female,51941,divorced,1,master,32,average,1242,home
20972,26,female,79171,widowed,0,phd,8,average,1287,personal
20973,21,male,112646,married,2,phd,20,average,1908,business
20974,57,female,59207,widowed,2,bachelor,46,average,5422,car
20975,34,male,81913,single,4,bachelor,20,average,6276,business
20976,31,male,61368,single,4,phd,26,good,9380,car
20977,57,male,85754,single,4,bachelor,21,average,3061,car
20978,38,female,79364,married,4,bachelor,48,average,423,education
20979,31,female,116389,single,4,bachelor,22,good,1259,home
20980,21,male,122026,single,2,master,29,good,3704,business
20981,36,female,101889,widowed,5,bachelor,32,good,4458,home
20982,66,female,125881,married,1,phd,3,average,1357,car
20983,63,male,100457,widowed,1,bachelor,42,good,7978,business
20984,22,male,71644,married,5,phd,37,average,5838,personal
20985,61,male,123631,divorced,4,master,26,average,8664,business
20986,57,female,67475,married,0,phd,13,good,9066,car
20987,52,female,110568,divorced,4,bachelor,48,average,4256,car
20988,54,female,117369,widowed,5,bachelor,8,good,3814,car
20989,45,female,69991,married,1,phd,29,average,144,car
20990,48,female,101832,divorced,3,bachelor,35,good,1071,car
20991,28,female,113462,widowed,3,master,30,good,3118,education
20992,63,male,145173,widowed,1,master,47,average,9477,personal
20993,66,male,133907,single,1,phd,4,average,2950,education
20994,36,male,148061,single,2,phd,21,good,63,education
20995,63,male,69920,single,5,master,29,average,8774,personal
20996,39,female,141150,widowed,1,phd,13,average,4572,education
20997,49,female,64108,widowed,3,bachelor,13,good,2879,car
20998,59,male,107099,married,5,phd,30,good,8989,car
20999,22,male,136780,single,2,bachelor,47,good,5940,car
21000,40,female,78513,single,0,bachelor,16,good,3248,business
21001,35,male,64428,widowed,3,master,18,average,4766,home
21002,50,male,109462,married,2,phd,10,good,173,education
21003,44,female,122561,single,2,master,46,good,7454,education
21004,70,female,81909,married,4,bachelor,44,good,8628,business
21005,28,male,82876,single,4,master,28,average,1365,car
21006,31,male,63615,married,0,bachelor,29,good,3380,education
21007,38,female,148322,divorced,1,bachelor,36,average,8244,education
21008,53,male,116543,married,3,master,29,average,9964,personal
21009,51,male,63478,married,4,phd,43,good,1159,home
21010,70,female,63258,divorced,5,master,32,average,5405,business
21011,69,female,136454,divorced,4,bachelor,41,average,2058,personal
21012,67,male,118789,married,4,master,39,average,3029,education
21013,19,female,58203,single,2,phd,25,good,9338,education
21014,32,male,111441,single,5,phd,42,average,4586,business
21015,33,female,112574,divorced,0,master,30,good,5347,home
21016,35,male,128187,single,0,phd,23,average,5397,education
21017,47,female,123700,widowed,5,bachelor,24,average,1941,car
21018,22,female,79437,single,4,bachelor,10,good,9603,home
21019,35,male,120076,single,2,bachelor,19,average,5486,car
21020,37,male,57875,single,4,bachelor,25,average,7322,education
21021,24,female,117450,divorced,0,phd,14,average,9426,business
21022,48,male,107108,divorced,0,bachelor,13,average,7826,education
21023,29,female,129343,married,5,phd,43,average,2154,home
21024,51,male,110099,single,5,bachelor,44,good,570,personal
21025,59,female,122211,married,3,master,9,average,6536,personal
21026,59,male,99767,single,1,master,17,good,8356,education
21027,21,female,108298,divorced,5,master,44,good,4341,personal
21028,65,male,103201,single,2,master,20,good,1229,education
21029,63,female,148187,divorced,4,phd,24,average,1694,business
21030,24,male,97540,married,5,bachelor,22,good,9059,home
21031,30,male,132417,single,2,phd,5,good,1122,education
21032,44,female,139972,divorced,1,phd,6,average,6447,personal
21033,45,male,55513,divorced,4,master,19,average,6305,car
21034,35,female,96827,divorced,5,master,15,good,7177,education
21035,19,female,116738,divorced,5,master,48,good,4815,business
21036,38,female,147274,widowed,3,master,31,average,4964,business
21037,18,female,115828,divorced,0,master,22,average,8090,home
21038,54,male,56637,single,4,bachelor,31,average,1279,car
21039,57,male,84351,single,4,master,4,good,2369,business
21040,22,female,54243,single,0,bachelor,50,good,7640,education
21041,68,female,143419,widowed,1,phd,23,good,5671,personal
21042,40,female,97489,widowed,1,master,10,average,1950,personal
21043,68,male,90389,divorced,5,master,42,good,6529,education
21044,29,female,71317,single,4,bachelor,16,good,5779,car
21045,41,male,126734,divorced,3,master,22,average,3012,business
21046,38,female,87810,married,0,phd,6,good,1572,home
21047,36,female,62121,divorced,0,master,22,good,2650,car
21048,33,male,80264,married,0,bachelor,42,good,6965,car
21049,50,female,124790,married,1,master,14,average,1067,car
21050,58,female,50236,single,5,master,41,good,9025,home
21051,54,female,91375,married,0,master,3,good,6156,business
21052,60,male,122673,married,2,master,35,good,3889,personal
21053,21,male,61907,divorced,5,phd,50,good,1179,personal
21054,52,male,141362,widowed,2,phd,10,good,7080,home
21055,55,male,114699,divorced,2,master,43,good,5296,business
21056,70,male,77214,single,4,master,9,average,3632,home
21057,40,male,85415,widowed,4,phd,17,good,5213,business
21058,40,male,74251,widowed,0,bachelor,37,average,1724,education
21059,49,male,78145,married,4,master,16,good,1056,education
21060,23,female,139537,widowed,4,master,32,good,6562,personal
21061,35,female,86980,single,0,bachelor,41,good,996,car
21062,51,female,127814,single,0,master,8,average,6059,business
21063,34,male,66951,divorced,3,bachelor,20,good,8924,business
21064,40,male,148261,single,3,bachelor,40,good,348,car
21065,38,male,52961,single,2,bachelor,36,average,5647,home
21066,46,female,133017,widowed,1,phd,16,average,6560,car
21067,37,female,61556,married,2,phd,4,good,4152,home
21068,34,male,89247,divorced,1,bachelor,19,average,7185,car
21069,24,male,95716,married,5,phd,43,good,9703,car
21070,41,female,130155,married,0,bachelor,38,good,9551,business
21071,32,male,133131,single,0,phd,39,average,5987,education
21072,62,male,120199,divorced,3,master,42,good,9053,car
21073,26,female,82742,single,5,master,33,average,3875,home
21074,56,female,145425,single,4,bachelor,35,good,1821,home
21075,23,female,112530,single,0,phd,4,average,4705,car
21076,46,male,116617,widowed,2,master,35,average,7766,personal
21077,70,male,76871,single,0,master,25,average,396,business
21078,46,male,101879,married,2,phd,9,average,4335,education
21079,20,male,141824,divorced,1,bachelor,42,good,9437,education
21080,24,male,71249,single,1,master,35,average,2905,business
21081,23,male,85581,divorced,0,bachelor,13,good,9164,education
21082,30,male,97398,widowed,2,bachelor,30,good,2866,business
21083,55,male,93299,divorced,3,phd,42,average,846,business
21084,21,female,67749,single,1,master,47,average,3299,personal
21085,30,male,120554,single,2,phd,25,average,2100,business
21086,39,female,76452,single,3,bachelor,20,average,5929,business
21087,67,male,145692,divorced,0,phd,40,average,4805,car
21088,40,female,130701,divorced,4,phd,30,average,1416,personal
21089,55,male,90260,widowed,3,phd,20,average,5235,home
21090,64,male,70612,widowed,4,master,19,average,8175,car
21091,45,male,145751,married,3,phd,42,good,3966,personal
21092,29,female,110651,divorced,0,master,25,average,8946,business
21093,26,male,79512,widowed,5,bachelor,6,average,2198,home
21094,52,male,88440,single,2,phd,41,average,769,business
21095,38,female,69423,married,3,bachelor,45,average,5902,car
21096,68,male,85677,married,2,phd,49,good,8606,personal
21097,27,female,54017,married,1,master,12,average,3452,business
21098,42,male,60799,divorced,1,bachelor,9,average,3158,business
21099,33,male,52257,single,0,bachelor,31,good,9461,personal
21100,25,male,66874,married,5,bachelor,39,good,17,personal
21101,27,female,141507,divorced,5,bachelor,47,good,3734,car
21102,66,female,63491,divorced,5,bachelor,21,average,518,personal
21103,66,male,96021,single,4,bachelor,50,average,4957,education
21104,18,female,56580,divorced,2,master,22,good,4312,personal
21105,20,female,110818,married,4,phd,36,average,5390,home
21106,48,female,140550,married,4,bachelor,39,average,5125,car
21107,41,male,144717,widowed,1,master,37,good,9363,personal
21108,22,male,100388,widowed,4,bachelor,33,average,8252,education
21109,29,male,115760,single,5,phd,3,average,3466,car
21110,52,male,107351,married,5,bachelor,12,average,4896,car
21111,28,female,146966,divorced,4,master,39,good,7359,home
21112,18,female,147960,divorced,5,master,28,good,1560,personal
21113,65,female,89336,widowed,5,phd,32,average,2957,personal
21114,23,male,105906,widowed,4,master,8,good,7824,home
21115,64,female,55237,single,4,phd,3,good,494,home
21116,63,male,126388,married,4,bachelor,41,good,939,home
21117,48,female,66105,married,5,master,22,average,6417,business
21118,68,male,66654,divorced,3,master,42,good,3525,personal
21119,29,female,133134,single,0,master,31,average,8342,home
21120,43,male,75892,married,2,phd,12,good,856,education
21121,46,female,127955,single,1,phd,49,good,6800,business
21122,63,male,72670,single,4,phd,18,average,2975,car
21123,20,female,85160,single,3,bachelor,49,good,9724,education
21124,44,male,119338,single,2,master,32,good,1298,education
21125,41,female,102919,single,5,master,37,good,1560,home
21126,51,female,70369,divorced,3,bachelor,46,average,4906,car
21127,31,female,123515,single,3,bachelor,13,average,4423,car
21128,50,male,81628,single,3,master,13,average,7658,home
21129,25,male,78830,married,4,bachelor,41,average,5567,personal
21130,18,female,76612,widowed,5,phd,3,average,9336,home
21131,59,female,123066,widowed,4,phd,39,good,4024,personal
21132,35,female,83224,divorced,1,bachelor,41,average,1161,car
21133,58,female,111524,widowed,0,bachelor,41,good,1895,business
21134,60,male,99917,single,5,master,24,average,5885,home
21135,28,female,59382,divorced,5,bachelor,19,average,8477,education
21136,53,male,98193,single,5,master,18,good,7081,car
21137,67,male,82346,divorced,2,bachelor,39,good,7225,home
21138,69,male,50402,divorced,4,bachelor,42,good,5269,business
21139,24,female,75872,married,2,master,30,average,9224,business
21140,24,female,60516,divorced,3,bachelor,6,good,5806,home
21141,51,female,73401,married,2,bachelor,9,average,6683,car
21142,52,female,147806,single,5,master,37,average,7732,business
21143,29,male,145032,single,1,master,34,good,5394,business
21144,21,female,148573,married,2,bachelor,47,average,7367,home
21145,60,female,63767,married,2,phd,26,good,3258,home
21146,40,female,80787,married,2,master,25,average,7254,personal
21147,52,male,92302,divorced,2,phd,6,good,3381,business
21148,38,female,125542,divorced,2,bachelor,50,average,7828,home
21149,62,female,81896,widowed,2,bachelor,25,good,4049,home
21150,32,male,50912,widowed,5,phd,40,good,8903,business
21151,24,male,51456,married,4,phd,40,average,977,personal
21152,61,female,109931,divorced,4,phd,47,average,7273,education
21153,26,male,93987,widowed,3,bachelor,32,average,363,home
21154,31,male,68406,single,0,bachelor,26,average,3441,car
21155,44,female,57387,widowed,2,phd,44,good,6668,car
21156,34,female,149970,single,1,phd,3,average,4785,personal
21157,65,male,111297,divorced,0,bachelor,34,average,4978,business
21158,50,male,108776,divorced,3,phd,14,good,2866,home
21159,67,female,57377,widowed,0,bachelor,22,average,1322,education
21160,36,female,107112,divorced,0,phd,28,good,4628,car
21161,58,male,98447,widowed,3,master,44,average,5402,home
21162,53,female,71132,married,4,phd,34,good,9241,business
21163,34,male,129960,married,3,bachelor,9,average,2176,education
21164,40,male,108474,divorced,5,phd,34,average,2268,education
21165,24,female,130089,widowed,1,bachelor,34,average,2517,education
21166,44,male,92620,single,0,master,30,good,4667,car
21167,52,female,53831,widowed,5,master,6,good,3609,business
21168,26,male,106312,single,0,phd,36,good,1152,education
21169,53,female,51438,widowed,0,master,6,average,8978,education
21170,67,male,68304,single,1,bachelor,30,good,770,personal
21171,41,female,81555,single,1,bachelor,47,average,397,car
21172,45,male,87342,widowed,2,bachelor,40,good,9285,personal
21173,24,male,80960,single,2,bachelor,33,average,3744,education
21174,63,female,72373,widowed,2,bachelor,39,average,3003,education
21175,47,male,130608,divorced,2,master,30,good,58,home
