id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
18831,60,male,31461,single,0,high_school,2,poor,22435,business
18832,22,male,44653,divorced,5,high_school,1,poor,32132,home
18833,19,female,33631,divorced,2,high_school,1,poor,22143,personal
18834,37,female,46449,divorced,2,high_school,0,poor,36099,business
18835,52,male,28549,married,5,high_school,2,poor,49650,business
18836,22,female,48223,widowed,0,high_school,2,poor,27935,car
18837,70,female,47734,widowed,5,high_school,1,poor,29365,education
18838,54,male,45600,married,3,high_school,1,poor,36902,personal
18839,43,male,22604,single,1,high_school,0,poor,29532,education
18840,25,male,30270,single,5,high_school,0,poor,15530,car
18841,42,male,32855,single,0,high_school,0,poor,47969,home
18842,60,female,27760,single,0,high_school,1,poor,37417,business
18843,19,male,45466,single,1,high_school,0,poor,34264,car
18844,38,female,31816,divorced,3,high_school,0,poor,39752,business
18845,58,female,41957,single,1,high_school,2,poor,34798,home
18846,25,female,23637,widowed,5,high_school,0,poor,25071,home
18847,22,male,32303,divorced,5,high_school,0,poor,47495,car
18848,48,female,20844,single,0,high_school,0,poor,29499,home
18849,34,male,44947,single,3,high_school,1,poor,43977,personal
18850,23,male,48992,married,0,high_school,2,poor,12892,business
18851,24,female,42764,widowed,4,high_school,1,poor,19877,car
18852,29,female,27852,single,0,high_school,2,poor,38274,education
18853,45,female,42807,divorced,4,high_school,0,poor,43857,car
18854,45,female,38941,married,5,high_school,2,poor,23621,personal
18855,41,female,42856,divorced,1,high_school,2,poor,29818,personal
18856,43,male,27593,single,4,high_school,0,poor,35547,car
18857,51,male,37313,divorced,5,high_school,0,poor,46307,personal
18858,49,female,43717,widowed,1,high_school,2,poor,22489,business
18859,67,female,49882,married,0,high_school,2,poor,22673,car
18860,22,male,43180,widowed,3,high_school,2,poor,15814,home
18861,55,male,29062,single,5,high_school,0,poor,49769,education
18862,33,male,44962,divorced,2,high_school,1,poor,25635,education
18863,31,male,23264,single,0,high_school,1,poor,22073,business
18864,43,male,44024,widowed,5,high_school,1,poor,10072,business
18865,67,female,22491,widowed,2,high_school,1,poor,42943,car
18866,67,female,35546,married,4,high_school,1,poor,27097,education
18867,38,male,22989,widowed,5,high_school,2,poor,42790,car
18868,70,female,36340,divorced,3,high_school,1,poor,39456,personal
18869,38,male,49059,widowed,2,high_school,0,poor,23337,home
18870,45,male,41493,single,0,high_school,0,poor,35459,home
18871,60,female,26437,widowed,5,high_school,2,poor,22333,education
18872,47,female,35584,married,1,high_school,0,poor,16970,home
18873,40,female,45682,widowed,1,high_school,0,poor,15728,home
18874,64,female,34551,married,3,high_school,2,poor,41898,personal
18875,32,female,24719,single,2,high_school,2,poor,44853,personal
18876,18,female,20369,divorced,4,high_school,2,poor,31463,home
18877,59,male,47607,single,4,high_school,0,poor,42214,education
18878,69,male,32846,divorced,2,high_school,1,poor,45359,education
18879,47,female,40157,married,2,high_school,0,poor,20121,car
18880,34,female,30193,single,2,high_school,1,poor,49008,home
18881,42,female,29217,widowed,2,high_school,1,poor,22680,home
18882,59,male,23752,widowed,2,high_school,2,poor,37988,home
18883,28,male,30259,widowed,3,high_school,1,poor,30267,car
18884,46,male,34517,widowed,0,high_school,2,poor,19414,home
18885,51,male,47213,single,0,high_school,0,poor,41907,car
18886,54,female,49478,divorced,0,high_school,1,poor,39601,business
18887,69,male,22369,married,3,high_school,1,poor,10481,home
18888,30,female,45347,widowed,5,high_school,1,poor,12928,personal
18889,22,female,21342,divorced,4,high_school,2,poor,32966,car
18890,59,female,26410,married,3,high_school,1,poor,16342,car
18891,22,female,26198,divorced,1,high_school,1,poor,17211,home
18892,32,male,24179,single,5,high_school,0,poor,43523,business
18893,54,female,20404,married,2,high_school,1,poor,45757,education
18894,50,male,23732,single,5,high_school,2,poor,40975,personal
18895,66,male,21599,divorced,1,high_school,0,poor,29799,car
18896,37,female,48143,widowed,0,high_school,2,poor,32413,car
18897,49,female,43756,married,4,high_school,0,poor,15419,home
18898,21,female,42795,divorced,4,high_school,0,poor,35650,education
18899,45,female,46799,single,4,high_school,2,poor,34930,home
18900,18,female,43002,married,3,high_school,2,poor,10142,home
18901,31,female,39978,married,3,high_school,2,poor,29177,car
18902,57,male,34859,divorced,0,high_school,0,poor,11689,home
18903,61,female,27493,widowed,5,high_school,0,poor,12671,business
18904,55,female,36122,divorced,5,high_school,0,poor,44721,business
18905,19,female,44846,single,0,high_school,0,poor,28112,car
18906,44,female,32145,divorced,2,high_school,0,poor,23349,home
18907,19,male,29057,divorced,3,high_school,2,poor,41704,personal
18908,69,male,23469,widowed,0,high_school,1,poor,19685,business
18909,26,female,41785,single,0,high_school,0,poor,32256,education
18910,57,female,46518,divorced,3,high_school,1,poor,45775,personal
18911,55,male,25206,single,5,high_school,1,poor,46067,education
18912,49,female,27195,widowed,1,high_school,1,poor,18089,business
18913,42,male,23719,married,4,high_school,0,poor,33733,education
18914,27,male,37673,married,3,high_school,0,poor,27521,home
18915,37,female,42861,divorced,3,high_school,1,poor,21316,education
18916,29,female,24163,married,5,high_school,2,poor,26011,car
18917,26,female,43987,single,4,high_school,0,poor,41817,home
18918,30,male,43077,single,3,high_school,2,poor,22172,personal
18919,36,male,47701,widowed,1,high_school,0,poor,19947,car
18920,40,female,31271,married,3,high_school,2,poor,30143,home
18921,57,female,24143,married,2,high_school,2,poor,43053,education
18922,35,female,23609,divorced,3,high_school,0,poor,47040,personal
18923,25,male,42038,single,3,high_school,1,poor,28227,personal
18924,51,female,25639,widowed,1,high_school,0,poor,34093,education
18925,24,female,32537,divorced,4,high_school,0,poor,21708,business
18926,49,female,35415,widowed,5,high_school,1,poor,43511,education
18927,48,female,41634,married,2,high_school,2,poor,36980,education
18928,34,female,28512,married,3,high_school,0,poor,10453,education
18929,46,male,41327,single,3,high_school,2,poor,32936,business
18930,51,female,38433,single,2,high_school,0,poor,46502,business
18931,30,male,36675,divorced,4,high_school,1,poor,49339,education
18932,35,male,35718,widowed,2,high_school,1,poor,23604,home
18933,57,male,43198,divorced,0,high_school,0,poor,35601,personal
18934,25,male,23482,married,4,high_school,1,poor,22012,personal
18935,25,female,39527,widowed,0,high_school,2,poor,26772,home
18936,64,female,30602,divorced,1,high_school,2,poor,26307,education
18937,43,female,48363,widowed,1,high_school,1,poor,43144,business
18938,37,female,32670,married,5,high_school,0,poor,38203,home
18939,27,female,28981,married,1,high_school,2,poor,40730,business
18940,47,male,32049,widowed,4,high_school,1,poor,14838,car
18941,51,male,40691,divorced,1,high_school,2,poor,46860,personal
18942,66,female,31334,widowed,3,high_school,2,poor,37510,personal
18943,65,male,33153,married,1,high_school,1,poor,43882,home
18944,60,male,35476,single,3,high_school,1,poor,19583,home
18945,42,female,25569,divorced,2,high_school,2,poor,37389,education
18946,41,female,32956,divorced,2,high_school,1,poor,21474,personal
18947,44,male,37674,married,4,high_school,2,poor,23874,car
18948,50,female,26308,single,3,high_school,1,poor,38137,personal
18949,67,female,35739,married,5,high_school,1,poor,23896,home
18950,69,female,45963,divorced,5,high_school,0,poor,13051,education
18951,25,female,45772,single,1,high_school,1,poor,12750,car
18952,60,male,28809,divorced,5,high_school,2,poor,11278,car
18953,57,female,49488,widowed,3,high_school,2,poor,24430,education
18954,36,female,32022,married,4,high_school,0,poor,30458,business
18955,65,female,24941,single,4,high_school,2,poor,20228,car
18956,55,male,21981,widowed,3,high_school,2,poor,26882,home
18957,23,female,43362,married,1,high_school,2,poor,27665,personal
18958,30,male,38276,single,4,high_school,2,poor,31255,personal
18959,33,female,43287,single,1,high_school,0,poor,37680,home
18960,37,female,37745,married,5,high_school,1,poor,44915,personal
18961,33,male,35188,single,1,high_school,2,poor,11822,car
18962,47,female,47060,widowed,3,high_school,0,poor,32263,personal
18963,32,female,36606,married,2,high_school,1,poor,32987,education
18964,29,male,46378,married,2,high_school,2,poor,18078,business
18965,25,male,21010,single,4,high_school,2,poor,27118,business
18966,64,male,44804,married,4,high_school,0,poor,16420,home
18967,32,female,28550,married,0,high_school,0,poor,19348,business
18968,22,male,31889,single,4,high_school,2,poor,24394,business
18969,28,female,33708,single,5,high_school,0,poor,10431,car
18970,34,male,22332,widowed,2,high_school,2,poor,16152,car
18971,18,female,21034,married,5,high_school,2,poor,14969,car
18972,47,female,40412,divorced,2,high_school,0,poor,16785,personal
18973,56,male,26317,widowed,0,high_school,2,poor,38135,business
18974,61,female,38025,single,0,high_school,0,poor,20835,car
18975,32,female,41575,divorced,3,high_school,1,poor,22828,business
18976,25,male,40779,widowed,4,high_school,1,poor,38445,education
18977,53,female,39301,single,1,high_school,0,poor,25947,home
18978,32,female,38037,married,2,high_school,1,poor,31948,education
18979,60,female,47221,married,1,high_school,1,poor,39362,home
18980,45,male,29837,divorced,1,high_school,2,poor,34625,business
18981,47,male,31096,divorced,5,high_school,1,poor,28816,personal
18982,52,male,31852,single,5,high_school,1,poor,28700,education
18983,55,male,31211,married,4,high_school,1,poor,41998,education
18984,69,female,24691,married,0,high_school,1,poor,45630,car
18985,68,female,24825,single,3,high_school,1,poor,17173,education
18986,42,female,34574,married,3,high_school,2,poor,31777,personal
18987,32,female,35614,widowed,5,high_school,2,poor,21438,home
18988,58,female,23043,widowed,0,high_school,0,poor,34145,education
18989,23,female,25720,married,2,high_school,2,poor,29103,home
18990,56,male,22773,widowed,5,high_school,0,poor,36758,car
18991,27,female,28101,divorced,4,high_school,2,poor,11212,business
18992,69,female,44982,single,2,high_school,0,poor,21998,education
18993,33,male,47273,divorced,4,high_school,0,poor,35804,business
18994,51,female,32859,divorced,1,high_school,0,poor,30469,home
18995,65,female,42547,divorced,1,high_school,1,poor,17395,education
18996,20,female,31018,single,3,high_school,1,poor,22092,home
18997,63,male,24154,divorced,5,high_school,2,poor,25119,car
18998,58,female,36514,single,5,high_school,1,poor,22272,home
18999,44,male,36966,widowed,2,high_school,1,poor,37263,personal
19000,45,male,36556,married,1,high_school,1,poor,36910,home
19001,35,male,31895,widowed,3,high_school,1,poor,39957,education
19002,30,male,32200,widowed,1,high_school,1,poor,49640,personal
19003,25,male,35827,widowed,4,high_school,1,poor,22161,education
19004,35,female,47084,divorced,3,high_school,1,poor,44807,education
19005,58,female,25568,single,3,high_school,1,poor,42322,car
19006,42,female,22639,widowed,1,high_school,0,poor,14304,home
19007,37,female,21673,widowed,3,high_school,0,poor,41948,business
19008,44,male,44461,widowed,3,high_school,1,poor,23334,home
19009,59,male,29615,single,0,high_school,0,poor,31443,car
19010,45,male,34218,married,3,high_school,0,poor,28696,education
19011,43,female,39662,single,4,high_school,2,poor,46954,car
19012,31,female,32351,widowed,0,high_school,0,poor,44088,business
19013,46,female,21141,widowed,5,high_school,2,poor,13880,business
19014,39,female,48072,married,0,high_school,2,poor,46303,education
19015,68,male,43350,widowed,5,high_school,2,poor,36025,personal
19016,54,male,25803,married,3,high_school,0,poor,46225,personal
19017,53,female,30640,single,2,high_school,2,poor,44598,car
19018,50,male,26511,married,3,high_school,0,poor,20955,home
19019,54,male,21494,married,1,high_school,0,poor,45832,car
19020,56,male,27095,divorced,1,high_school,0,poor,33887,education
19021,27,female,34780,divorced,3,high_school,1,poor,37395,home
19022,53,female,43243,divorced,2,high_school,1,poor,41815,business
19023,37,male,45119,divorced,5,high_school,1,poor,19990,home
19024,56,male,34806,single,2,high_school,1,poor,25718,home
19025,50,female,46008,single,1,high_school,0,poor,40500,business
19026,24,male,38875,divorced,4,high_school,1,poor,33536,home
19027,27,female,43629,single,4,high_school,2,poor,36467,home
19028,55,male,38375,married,1,high_school,2,poor,18402,personal
19029,34,male,24689,single,4,high_school,1,poor,15478,car
19030,69,female,20672,widowed,0,high_school,2,poor,27967,business
19031,36,female,42991,married,2,high_school,1,poor,46936,business
19032,62,female,42044,single,5,high_school,2,poor,16799,home
19033,39,male,40223,married,1,high_school,0,poor,44926,business
19034,49,male,23678,married,3,high_school,0,poor,46368,education
19035,62,male,21451,widowed,2,high_school,1,poor,10370,personal
19036,51,female,26758,married,0,high_school,2,poor,34369,education
19037,42,female,45380,married,3,high_school,1,poor,25203,car
19038,42,female,34519,married,5,high_school,1,poor,23058,personal
19039,38,male,21002,married,0,high_school,2,poor,12229,education
19040,24,female,33219,married,3,high_school,0,poor,43049,home
19041,36,female,39844,single,0,high_school,1,poor,12962,personal
19042,55,female,44127,divorced,2,high_school,2,poor,31951,education
19043,21,female,44759,married,0,high_school,1,poor,23978,business
19044,20,female,42239,single,1,high_school,1,poor,37070,business
19045,63,female,20144,divorced,3,high_school,2,poor,25159,education
19046,58,female,23486,divorced,0,high_school,0,poor,18575,business
19047,22,male,24604,widowed,4,high_school,1,poor,43913,education
19048,51,female,32347,widowed,1,high_school,2,poor,33131,personal
19049,58,male,21924,divorced,1,high_school,2,poor,11550,education
19050,51,female,48572,divorced,4,high_school,1,poor,43354,business
19051,50,male,30069,single,4,high_school,0,poor,43686,business
19052,21,female,44584,single,0,high_school,0,poor,40119,business
19053,31,male,27954,married,0,high_school,1,poor,42004,education
19054,26,male,32109,married,1,high_school,0,poor,47416,car
19055,38,female,22595,married,4,high_school,0,poor,19587,education
19056,50,female,49822,married,5,high_school,1,poor,39344,business
19057,44,female,45271,single,3,high_school,1,poor,20273,personal
19058,31,male,39780,widowed,3,high_school,2,poor,43238,business
19059,28,female,34407,divorced,2,high_school,2,poor,41199,car
19060,52,female,30766,single,0,high_school,1,poor,38446,personal
19061,50,male,27148,married,0,high_school,1,poor,21581,car
19062,67,male,21333,married,1,high_school,2,poor,41584,business
19063,18,male,46707,single,2,high_school,2,poor,22432,home
19064,23,male,46788,divorced,2,high_school,0,poor,45285,education
19065,38,female,37569,married,1,high_school,2,poor,22032,car
19066,32,female,47319,widowed,0,high_school,2,poor,13436,personal
19067,42,female,31944,single,5,high_school,1,poor,23185,home
19068,25,male,24125,married,4,high_school,0,poor,10334,home
19069,66,female,40264,widowed,5,high_school,1,poor,47764,education
19070,50,female,41472,divorced,1,high_school,2,poor,13847,business
19071,59,male,44789,widowed,1,high_school,2,poor,26624,car
19072,24,female,31146,single,2,high_school,2,poor,11660,home
19073,48,male,49328,divorced,4,high_school,0,poor,24571,personal
19074,30,female,36157,single,1,high_school,1,poor,47122,business
19075,27,male,32751,divorced,2,high_school,0,poor,14266,car
19076,35,male,30692,single,3,high_school,2,poor,13053,car
19077,23,female,40476,married,1,high_school,0,poor,32460,business
19078,22,male,49368,widowed,4,high_school,1,poor,30828,business
19079,23,male,43458,single,3,high_school,0,poor,45596,car
19080,24,female,22221,single,1,high_school,1,poor,13894,home
19081,61,female,36468,single,3,high_school,1,poor,38863,business
19082,68,male,39749,single,5,high_school,1,poor,36308,home
19083,33,female,47238,widowed,0,high_school,2,poor,29843,personal
19084,25,male,22657,married,2,high_school,0,poor,20532,personal
19085,29,male,37853,divorced,3,high_school,2,poor,42551,business
19086,22,female,40781,single,5,high_school,0,poor,11096,car
19087,21,male,27820,married,3,high_school,2,poor,26692,personal
19088,52,female,37270,married,2,high_school,0,poor,39267,home
19089,46,male,28536,married,2,high_school,1,poor,42588,home
19090,67,male,21412,widowed,2,high_school,2,poor,16809,home
19091,24,female,33065,divorced,0,high_school,1,poor,15888,car
19092,58,male,32543,married,3,high_school,0,poor,14922,home
19093,49,male,25468,divorced,2,high_school,2,poor,24174,home
19094,33,female,37638,single,4,high_school,0,poor,46635,education
19095,42,female,20365,single,2,high_school,1,poor,44386,home
19096,35,female,43636,widowed,2,high_school,0,poor,33785,education
19097,64,female,21121,single,5,high_school,2,poor,42935,education
19098,52,male,40915,divorced,0,high_school,1,poor,41910,education
19099,65,male,49236,single,0,high_school,0,poor,42760,personal
19100,42,female,24159,married,2,high_school,2,poor,44006,personal
19101,44,female,45564,widowed,5,high_school,0,poor,16725,education
19102,51,male,28570,widowed,1,high_school,0,poor,14995,car
19103,58,male,40344,single,4,high_school,2,poor,24165,education
19104,44,female,27309,single,4,high_school,0,poor,43137,business
19105,20,female,39914,widowed,5,high_school,0,poor,23217,business
19106,31,male,37259,married,2,high_school,1,poor,24858,business
19107,69,female,26454,married,4,high_school,2,poor,47985,education
19108,46,female,46564,divorced,4,high_school,1,poor,26653,education
19109,46,male,44387,divorced,3,high_school,1,poor,10410,business
19110,27,male,27986,single,4,high_school,2,poor,25872,personal
19111,49,female,49335,married,0,high_school,1,poor,37389,personal
19112,48,female,22783,widowed,3,high_school,0,poor,49887,business
19113,29,male,45371,married,5,high_school,1,poor,35291,personal
19114,30,female,34909,married,0,high_school,0,poor,31421,personal
19115,50,male,25289,married,4,high_school,0,poor,35789,personal
19116,44,female,48486,divorced,5,high_school,2,poor,40930,car
19117,49,male,31955,divorced,3,high_school,2,poor,33654,business
19118,64,female,26842,divorced,0,high_school,0,poor,45202,business
19119,20,female,31150,single,3,high_school,1,poor,36134,car
19120,48,female,48968,married,3,high_school,1,poor,17052,personal
19121,68,female,34659,widowed,5,high_school,2,poor,31681,business
19122,54,male,34575,married,4,high_school,0,poor,12059,personal
19123,69,female,47019,single,4,high_school,0,poor,11873,car
19124,20,female,27491,divorced,4,high_school,0,poor,17311,home
19125,49,female,46028,widowed,2,high_school,2,poor,46658,personal
19126,66,male,41296,married,0,high_school,2,poor,35925,education
19127,28,male,37223,married,1,high_school,0,poor,28760,car
19128,22,female,26119,widowed,1,high_school,2,poor,22009,car
19129,50,female,48308,single,0,high_school,0,poor,31694,home
19130,36,female,31690,single,5,high_school,2,poor,42314,personal
19131,70,female,45480,single,3,high_school,2,poor,10563,home
19132,52,female,38284,single,5,high_school,2,poor,12752,personal
19133,20,male,31755,widowed,2,high_school,2,poor,17461,home
19134,37,female,41686,single,1,high_school,0,poor,38587,car
19135,59,male,29241,widowed,2,high_school,2,poor,33283,home
19136,55,female,22962,single,3,high_school,2,poor,49770,education
19137,32,female,36001,widowed,2,high_school,0,poor,31512,home
19138,18,female,27288,married,5,high_school,1,poor,33990,business
19139,63,female,39198,widowed,4,high_school,0,poor,39318,business
19140,42,male,33782,divorced,4,high_school,0,poor,43461,home
19141,63,female,44302,widowed,1,high_school,1,poor,27487,car
19142,36,male,30679,single,0,high_school,1,poor,25649,personal
19143,49,female,32806,single,4,high_school,2,poor,14069,car
19144,24,male,33011,single,2,high_school,0,poor,28886,home
19145,55,male,24208,married,3,high_school,0,poor,22604,personal
19146,49,female,35714,single,0,high_school,0,poor,22499,car
19147,69,male,36471,widowed,3,high_school,1,poor,34420,personal
19148,20,female,25152,divorced,3,high_school,2,poor,24990,home
19149,37,male,23796,widowed,2,high_school,2,poor,49573,business
19150,61,female,40080,divorced,4,high_school,0,poor,20260,business
19151,67,female,39837,divorced,0,high_school,0,poor,46400,education
19152,27,male,47079,single,2,high_school,2,poor,45032,home
19153,58,male,35941,divorced,1,high_school,0,poor,46983,personal
19154,63,male,41227,single,0,high_school,1,poor,18659,personal
19155,66,female,32858,divorced,3,high_school,0,poor,32257,business
19156,36,male,20252,widowed,5,high_school,1,poor,48898,personal
19157,43,male,25402,married,0,high_school,2,poor,44331,business
19158,32,female,22660,widowed,1,high_school,2,poor,18736,business
19159,22,male,47752,single,5,high_school,2,poor,40512,education
19160,46,male,39218,widowed,3,high_school,2,poor,28440,home
19161,24,female,22657,widowed,3,high_school,1,poor,16992,car
19162,31,female,36883,single,0,high_school,2,poor,29684,car
19163,45,male,22954,single,5,high_school,2,poor,17243,education
19164,20,male,48540,widowed,5,high_school,2,poor,17956,home
19165,35,female,42361,married,5,high_school,1,poor,17254,home
19166,62,male,35120,single,2,high_school,2,poor,26989,personal
19167,47,female,44704,widowed,1,high_school,0,poor,20757,home
19168,36,male,34028,widowed,3,high_school,2,poor,22948,car
19169,61,male,46437,married,3,high_school,1,poor,15076,education
19170,28,male,26732,divorced,4,high_school,0,poor,41955,home
19171,30,female,20763,divorced,3,high_school,2,poor,34426,car
19172,68,male,44299,divorced,0,high_school,0,poor,12026,car
19173,59,male,31466,divorced,4,high_school,2,poor,30523,car
19174,27,female,40090,widowed,1,high_school,0,poor,12988,home
19175,50,male,42471,widowed,1,high_school,2,poor,24237,business
19176,38,female,39020,widowed,4,high_school,1,poor,17510,education
19177,63,female,24662,married,3,high_school,2,poor,32950,business
19178,27,male,26946,single,0,high_school,0,poor,48218,personal
19179,61,male,31352,widowed,1,high_school,1,poor,29582,home
19180,56,male,23925,widowed,5,high_school,2,poor,20351,home
19181,56,male,38426,widowed,2,high_school,1,poor,13594,business
19182,43,male,32968,married,5,high_school,1,poor,29722,education
19183,63,male,29160,single,5,high_school,0,poor,10062,home
19184,29,male,41080,married,3,high_school,1,poor,27513,education
19185,39,male,27996,divorced,1,high_school,2,poor,45832,business
19186,36,female,40631,married,5,high_school,0,poor,48261,business
19187,59,male,37289,widowed,4,high_school,0,poor,42995,business
19188,66,female,37372,divorced,1,high_school,2,poor,14411,home
19189,43,male,27860,married,0,high_school,2,poor,26457,car
19190,57,female,42736,married,0,high_school,1,poor,45503,personal
19191,25,male,40591,divorced,2,high_school,1,poor,21611,business
19192,66,female,48472,divorced,3,high_school,1,poor,20691,education
19193,24,male,24622,single,5,high_school,0,poor,10544,car
19194,37,female,34861,single,1,high_school,1,poor,11830,education
19195,26,female,37351,divorced,3,high_school,2,poor,49106,education
19196,25,male,35314,married,0,high_school,2,poor,40153,home
19197,70,female,36206,divorced,3,high_school,1,poor,13990,personal
19198,38,male,28150,divorced,0,high_school,0,poor,41886,education
19199,59,male,43948,single,2,high_school,0,poor,29935,education
19200,61,female,25020,divorced,4,high_school,0,poor,42123,home
19201,40,male,32537,divorced,1,high_school,2,poor,47259,home
19202,42,male,33678,widowed,5,high_school,2,poor,35104,personal
19203,47,female,34128,single,5,high_school,1,poor,15470,business
19204,26,male,44489,divorced,0,high_school,1,poor,25145,education
19205,61,male,23621,married,4,high_school,1,poor,16256,business
19206,62,male,39595,single,0,high_school,0,poor,23453,education
19207,55,male,45126,divorced,3,high_school,0,poor,24522,home
19208,44,male,29674,single,4,high_school,0,poor,10406,education
19209,64,female,22915,married,4,high_school,0,poor,12566,car
19210,47,female,47550,widowed,5,high_school,0,poor,40751,business
19211,55,male,28372,single,3,high_school,1,poor,23437,personal
19212,28,male,26325,married,5,high_school,2,poor,37889,car
19213,32,male,23398,widowed,2,high_school,0,poor,31534,home
19214,31,female,31791,divorced,3,high_school,1,poor,27268,home
19215,18,male,48317,widowed,5,high_school,0,poor,35176,education
19216,63,male,40560,widowed,3,high_school,1,poor,17678,home
19217,63,male,25974,married,4,high_school,0,poor,10523,education
19218,53,female,24741,single,1,high_school,0,poor,19329,car
19219,40,male,27871,single,4,high_school,2,poor,35636,car
19220,29,male,38232,married,4,high_school,1,poor,43666,car
19221,34,male,47604,divorced,0,high_school,0,poor,33572,home
19222,23,female,21103,widowed,5,high_school,1,poor,12786,home
19223,59,female,33218,single,1,high_school,1,poor,33313,business
19224,26,female,26249,divorced,5,high_school,1,poor,35946,business
19225,44,female,22440,widowed,0,high_school,0,poor,40110,personal
19226,25,male,26652,married,3,high_school,2,poor,45009,business
19227,27,male,43196,divorced,3,high_school,2,poor,49747,education
19228,34,female,20050,single,4,high_school,2,poor,45956,car
19229,35,female,47990,widowed,1,high_school,1,poor,44218,education
19230,58,male,49374,married,2,high_school,1,poor,48963,education
19231,40,male,45527,married,0,high_school,0,poor,47487,personal
19232,38,male,47789,widowed,0,high_school,1,poor,43865,car
19233,24,male,46253,widowed,1,high_school,0,poor,17752,home
19234,49,male,23231,single,5,high_school,1,poor,42305,business
19235,63,female,37658,married,3,high_school,1,poor,46421,business
19236,19,male,24911,divorced,5,high_school,1,poor,12627,education
19237,40,female,36638,divorced,5,high_school,2,poor,43132,personal
19238,49,male,40209,divorced,1,high_school,2,poor,15563,education
19239,55,female,28930,widowed,0,high_school,1,poor,40142,car
19240,33,male,22075,married,5,high_school,2,poor,40271,business
19241,31,female,36399,single,3,high_school,1,poor,10237,home
19242,21,male,30064,married,2,high_school,2,poor,16862,education
19243,49,female,35330,married,0,high_school,2,poor,39154,personal
19244,48,female,39870,single,3,high_school,0,poor,32092,business
19245,43,male,42645,widowed,2,high_school,0,poor,44825,education
19246,29,male,48702,married,0,high_school,1,poor,49103,home
19247,68,male,42867,widowed,3,high_school,2,poor,37942,business
19248,36,male,27366,married,1,high_school,0,poor,25556,car
19249,55,female,40888,divorced,3,high_school,2,poor,36547,personal
19250,28,male,46580,widowed,0,high_school,2,poor,24591,business
19251,58,female,39073,divorced,2,high_school,2,poor,17283,business
19252,20,male,45952,widowed,2,high_school,2,poor,14294,education
19253,33,male,43512,widowed,3,high_school,2,poor,20442,home
19254,34,male,26864,single,2,high_school,2,poor,43763,car
19255,66,male,36705,single,4,high_school,1,poor,35069,education
19256,43,male,32343,married,4,high_school,2,poor,27315,home
19257,39,female,34825,divorced,3,high_school,0,poor,13838,personal
19258,23,male,29347,divorced,5,high_school,1,poor,31584,home
19259,19,male,35883,single,1,high_school,2,poor,43893,education
19260,24,male,27690,single,5,high_school,2,poor,15797,business
19261,68,male,48090,married,3,high_school,1,poor,35765,business
19262,54,female,34841,single,1,high_school,2,poor,10652,car
19263,47,female,43601,divorced,0,high_school,2,poor,27941,car
19264,40,female,39341,divorced,3,high_school,2,poor,30855,education
19265,48,female,49926,divorced,1,high_school,2,poor,44669,education
19266,41,male,43313,married,3,high_school,1,poor,27574,business
19267,23,female,43795,divorced,2,high_school,0,poor,46543,education
19268,36,male,33126,married,0,high_school,2,poor,36210,car
19269,51,male,30712,married,0,high_school,2,poor,28169,personal
19270,41,male,34625,married,0,high_school,0,poor,34617,car
19271,43,female,45394,single,5,high_school,2,poor,25238,personal
19272,59,female,34142,widowed,0,high_school,2,poor,41223,home
19273,45,male,39676,widowed,0,high_school,2,poor,39353,personal
19274,70,female,35902,single,3,high_school,2,poor,45335,business
19275,51,female,25779,single,0,high_school,2,poor,43912,business
19276,27,male,35484,single,2,high_school,0,poor,35768,business
19277,43,male,24148,single,2,high_school,0,poor,26350,personal
19278,54,male,23541,widowed,2,high_school,0,poor,12722,business
19279,24,female,27217,divorced,4,high_school,0,poor,21684,business
19280,23,female,36648,divorced,2,high_school,0,poor,17480,education
19281,42,female,34531,single,5,high_school,1,poor,39834,education
19282,44,female,30194,widowed,4,high_school,2,poor,34869,home
19283,68,female,20372,single,4,high_school,2,poor,13282,home
19284,51,male,39084,widowed,1,high_school,2,poor,31295,education
19285,68,male,31851,single,2,high_school,2,poor,31618,education
19286,33,female,41508,married,2,high_school,1,poor,41289,home
19287,40,female,33519,married,0,high_school,0,poor,46538,business
19288,30,male,32892,single,0,high_school,0,poor,33374,education
19289,46,male,41125,single,3,high_school,0,poor,44947,car
19290,42,male,34672,married,3,high_school,0,poor,10365,education
19291,61,female,49559,divorced,4,high_school,1,poor,30679,business
19292,65,male,35637,widowed,1,high_school,1,poor,27887,business
19293,59,female,35253,widowed,0,high_school,1,poor,15465,personal
19294,48,female,22915,widowed,4,high_school,0,poor,16327,education
19295,35,female,47999,divorced,4,high_school,0,poor,48537,home
19296,49,male,21592,single,5,high_school,1,poor,46409,car
19297,23,female,20604,single,4,high_school,1,poor,32163,personal
19298,70,male,21175,single,2,high_school,2,poor,32761,car
19299,59,female,20483,married,2,high_school,0,poor,21169,business
19300,36,female,29511,single,2,high_school,1,poor,30487,business
19301,47,male,37423,single,1,high_school,2,poor,31552,home
19302,68,female,34135,married,4,high_school,2,poor,43848,home
19303,68,male,23093,single,4,high_school,0,poor,42037,car
19304,19,female,43172,single,1,high_school,0,poor,19309,car
19305,56,female,32907,married,3,high_school,1,poor,15885,business
19306,44,male,39952,widowed,4,high_school,2,poor,24151,home
19307,45,male,45753,widowed,1,high_school,1,poor,28432,business
19308,68,female,46676,divorced,1,high_school,1,poor,39496,business
19309,34,male,39576,widowed,0,high_school,0,poor,19424,home
